460	Vascular	0	0	27	27	30	30
1517	Vascular	149	149	71	71	151	151	
395	Vascular	149	149	72	72	28	28	
396	Vascular	149	149	72	72	29	29	
396	Vascular	149	149	72	72	30	30	
396	Vascular	149	149	72	72	31	31	
957	Vascular	149	149	72	72	89	89	
957	Vascular	149	149	72	72	91	91	
1518	Vascular	149	149	72	72	149	149	
1518	Vascular	149	149	72	72	150	150	
1518	Vascular	149	149	72	72	151	151	
396	Vascular	149	149	73	73	29	29	
396	Vascular	149	149	73	73	30	30	
396	Vascular	149	149	73	73	31	31	
957	Vascular	149	149	73	73	88	88	
957	Vascular	149	149	73	73	90	90	
957	Vascular	149	149	73	73	91	91	
957	Vascular	149	149	73	73	92	92	
1518	Vascular	149	149	73	73	150	150	
1518	Vascular	149	149	73	73	151	151	
1518	Vascular	149	149	73	73	152	152	
396	Vascular	149	149	74	74	29	29	
396	Vascular	149	149	74	74	30	30	
396	Vascular	149	149	74	74	31	31	
957	Vascular	149	149	74	74	89	89	
957	Vascular	149	149	74	74	90	90	
957	Vascular	149	149	74	74	91	91	
1518	Vascular	149	149	74	74	149	149	
1518	Vascular	149	149	74	74	150	150	
1519	Vascular	149	149	74	74	151	151	
1518	Vascular	149	149	74	74	152	152	
397	Vascular	149	149	75	75	29	29	
397	Vascular	149	149	75	75	30	30	
397	Vascular	149	149	75	75	31	31	
396	Vascular	149	149	75	75	32	32	
958	Vascular	149	149	75	75	89	89	
958	Vascular	149	149	75	75	90	90	
957	Vascular	149	149	75	75	91	91	
1519	Vascular	149	149	75	75	149	149	
1518	Vascular	149	149	75	75	150	150	
1519	Vascular	149	149	75	75	151	151	
1519	Vascular	149	149	75	75	153	153	
397	Vascular	149	149	76	76	28	28	
397	Vascular	149	149	76	76	30	30	
397	Vascular	149	149	76	76	31	31	
958	Vascular	149	149	76	76	89	89	
958	Vascular	149	149	76	76	90	90	
958	Vascular	149	149	76	76	91	91	
1519	Vascular	149	149	76	76	149	149	
1519	Vascular	149	149	76	76	150	150	
1518	Vascular	149	149	76	76	151	151	
1519	Vascular	149	149	76	76	152	152	
398	Vascular	149	149	77	77	28	28	
398	Vascular	149	149	77	77	29	29	
397	Vascular	149	149	77	77	30	30	
397	Vascular	149	149	77	77	31	31	
958	Vascular	149	149	77	77	88	88	
958	Vascular	149	149	77	77	89	89	
958	Vascular	149	149	77	77	90	90	
958	Vascular	149	149	77	77	91	91	
958	Vascular	149	149	77	77	92	92	
1519	Vascular	149	149	77	77	149	149	
1519	Vascular	149	149	77	77	150	150	
1519	Vascular	149	149	77	77	151	151	
398	Vascular	149	149	78	78	29	29	
397	Vascular	149	149	78	78	30	30	
398	Vascular	149	149	78	78	31	31	
959	Vascular	149	149	78	78	89	89	
959	Vascular	149	149	78	78	91	91	
958	Vascular	149	149	78	78	92	92	
1520	Vascular	149	149	78	78	149	149	
1519	Vascular	149	149	78	78	150	150	
1520	Vascular	149	149	78	78	151	151	
399	Vascular	149	149	79	79	28	28	
398	Vascular	149	149	79	79	29	29	
398	Vascular	149	149	79	79	30	30	
398	Vascular	149	149	79	79	31	31	
959	Vascular	149	149	79	79	90	90	
959	Vascular	149	149	79	79	91	91	
1520	Vascular	149	149	79	79	149	149	
1520	Vascular	149	149	79	79	150	150	
1520	Vascular	149	149	79	79	151	151	
1520	Vascular	149	149	79	79	152	152	
398	Vascular	149	149	80	80	29	29	
398	Vascular	149	149	80	80	30	30	
398	Vascular	149	149	80	80	31	31	
959	Vascular	149	149	80	80	89	89	
959	Vascular	149	149	80	80	90	90	
959	Vascular	149	149	80	80	91	91	
1520	Vascular	149	149	80	80	149	149	
1520	Vascular	149	149	80	80	150	150	
1520	Vascular	149	149	80	80	151	151	
1520	Vascular	149	149	80	80	152	152	
399	Vascular	149	149	81	81	27	27	
399	Vascular	149	149	81	81	29	29	
399	Vascular	149	149	81	81	30	30	
399	Vascular	149	149	81	81	31	31	
960	Vascular	149	149	81	81	89	89	
960	Vascular	149	149	81	81	90	90	
960	Vascular	149	149	81	81	91	91	
1521	Vascular	149	149	81	81	148	148	
1521	Vascular	149	149	81	81	149	149	
1521	Vascular	149	149	81	81	151	151	
399	Vascular	149	149	82	82	28	28	
399	Vascular	149	149	82	82	29	29	
399	Vascular	149	149	82	82	30	30	
960	Vascular	149	149	82	82	89	89	
960	Vascular	149	149	82	82	90	90	
960	Vascular	149	149	82	82	91	91	
1521	Vascular	149	149	82	82	149	149	
1521	Vascular	149	149	82	82	150	150	
1521	Vascular	149	149	82	82	151	151	
1521	Vascular	149	149	82	82	152	152	
399	Vascular	149	149	83	83	29	29	
399	Vascular	149	149	83	83	30	30	
399	Vascular	149	149	83	83	31	31	
961	Vascular	149	149	83	83	88	88	
961	Vascular	149	149	83	83	89	89	
960	Vascular	149	149	83	83	90	90	
960	Vascular	149	149	83	83	91	91	
1521	Vascular	149	149	83	83	149	149	
1521	Vascular	149	149	83	83	150	150	
1521	Vascular	149	149	83	83	151	151	
1522	Vascular	149	149	83	83	153	153	
400	Vascular	149	149	84	84	29	29	
400	Vascular	149	149	84	84	30	30	
400	Vascular	149	149	84	84	31	31	
961	Vascular	149	149	84	84	89	89	
960	Vascular	149	149	84	84	90	90	
961	Vascular	149	149	84	84	91	91	
960	Vascular	149	149	84	84	92	92	
1521	Vascular	149	149	84	84	149	149	
1521	Vascular	149	149	84	84	150	150	
1522	Vascular	149	149	84	84	151	151	
400	Vascular	149	149	85	85	29	29	
400	Vascular	149	149	85	85	30	30	
400	Vascular	149	149	85	85	31	31	
961	Vascular	149	149	85	85	89	89	
960	Vascular	149	149	85	85	90	90	
961	Vascular	149	149	85	85	91	91	
1522	Vascular	149	149	85	85	150	150	
1522	Vascular	149	149	85	85	151	151	
400	Vascular	149	149	86	86	29	29	
400	Vascular	149	149	86	86	30	30	
400	Vascular	149	149	86	86	31	31	
961	Vascular	149	149	86	86	89	89	
962	Vascular	149	149	86	86	90	90	
961	Vascular	149	149	86	86	91	91	
961	Vascular	149	149	86	86	92	92	
1085	Vascular	149	149	86	86	107	107	
1522	Vascular	149	149	86	86	149	149	
1522	Vascular	149	149	86	86	150	150	
1522	Vascular	149	149	86	86	151	151	
1523	Vascular	149	149	86	86	152	152	
400	Vascular	149	149	87	87	28	28	
401	Vascular	149	149	87	87	29	29	
401	Vascular	149	149	87	87	30	30	
401	Vascular	149	149	87	87	31	31	
533	Vascular	149	149	87	87	49	49	
569	Vascular	149	149	87	87	59	59	
569	Vascular	149	149	87	87	60	60	
962	Vascular	149	149	87	87	89	89	
962	Vascular	149	149	87	87	90	90	
962	Vascular	149	149	87	87	91	91	
962	Vascular	149	149	87	87	92	92	
1076	Vascular	149	149	87	87	108	108	
1094	Vascular	149	149	87	87	109	109	
1175	Vascular	149	149	87	87	133	133	
1211	Vascular	149	149	87	87	147	147	
1523	Vascular	149	149	87	87	149	149	
1523	Vascular	149	149	87	87	150	150	
1523	Vascular	149	149	87	87	151	151	
17	Vascular	149	149	88	88	4	4	
17	Vascular	149	149	88	88	5	5	
26	Vascular	149	149	88	88	7	7	
44	Vascular	149	149	88	88	12	12	
53	Vascular	149	149	88	88	15	15	
71	Vascular	149	149	88	88	22	22	
80	Vascular	149	149	88	88	24	24	
89	Vascular	149	149	88	88	26	26	
434	Vascular	149	149	88	88	28	28	
369	Vascular	149	149	88	88	29	29	
401	Vascular	149	149	88	88	30	30	
401	Vascular	149	149	88	88	31	31	
479	Vascular	149	149	88	88	36	36	
488	Vascular	149	149	88	88	38	38	
506	Vascular	149	149	88	88	41	41	
497	Vascular	149	149	88	88	42	42	
524	Vascular	149	149	88	88	51	51	
560	InactiveNeovascular	149	149	88	88	58	58	
560	InactiveNeovascular	149	149	88	88	60	60	
578	Vascular	149	149	88	88	65	65	
596	Vascular	149	149	88	88	68	68	
596	Vascular	149	149	88	88	70	70	
623	Vascular	149	149	88	88	77	77	
650	Vascular	149	149	88	88	86	86	
650	Vascular	149	149	88	88	88	88	
962	Vascular	149	149	88	88	89	89	
962	Vascular	149	149	88	88	90	90	
962	Vascular	149	149	88	88	91	91	
1031	Vascular	149	149	88	88	92	92	
1049	Vascular	149	149	88	88	97	97	
1058	Vascular	149	149	88	88	98	98	
1058	Vascular	149	149	88	88	99	99	
1067	Vascular	149	149	88	88	102	102	
1103	Vascular	149	149	88	88	114	114	
1103	Vascular	149	149	88	88	115	115	
1166	Vascular	149	149	88	88	133	133	
1166	Vascular	149	149	88	88	135	135	
1184	Vascular	149	149	88	88	140	140	
1211	Vascular	149	149	88	88	146	146	
1523	Vascular	149	149	88	88	149	149	
1523	Vascular	149	149	88	88	150	150	
1523	Vascular	149	149	88	88	151	151	
1601	Vascular	149	149	88	88	152	152	
1601	Vascular	149	149	88	88	154	154	
1610	Vascular	149	149	88	88	156	156	
1619	Vascular	149	149	88	88	159	159	
1619	Vascular	149	149	88	88	160	160	
1628	Vascular	149	149	88	88	161	161	
1619	Vascular	149	149	88	88	162	162	
1628	Vascular	149	149	88	88	163	163	
1646	Vascular	149	149	88	88	167	167	
1646	Vascular	149	149	88	88	169	169	
1655	Vascular	149	149	88	88	171	171	
1664	Vascular	149	149	88	88	173	173	
1664	Vascular	149	149	88	88	174	174	
8	Vascular	149	149	88	88	179	179	
1673	Vascular	149	149	89	89	0	0	
8	Vascular	149	149	89	89	1	1	
8	Vascular	149	149	89	89	2	2	
17	Vascular	149	149	89	89	3	3	
17	Vascular	149	149	89	89	4	4	
17	Vascular	149	149	89	89	5	5	
26	Vascular	149	149	89	89	6	6	
26	Vascular	149	149	89	89	7	7	
35	Vascular	149	149	89	89	8	8	
26	Vascular	149	149	89	89	9	9	
35	Vascular	149	149	89	89	10	10	
35	Vascular	149	149	89	89	11	11	
44	Vascular	149	149	89	89	12	12	
44	Vascular	149	149	89	89	13	13	
44	Vascular	149	149	89	89	14	14	
53	Vascular	149	149	89	89	15	15	
53	Vascular	149	149	89	89	17	17	
62	Vascular	149	149	89	89	18	18	
62	Vascular	149	149	89	89	19	19	
62	Vascular	149	149	89	89	20	20	
71	Vascular	149	149	89	89	21	21	
71	Vascular	149	149	89	89	22	22	
71	Vascular	149	149	89	89	23	23	
80	Vascular	149	149	89	89	24	24	
80	Vascular	149	149	89	89	25	25	
80	Vascular	149	149	89	89	26	26	
89	Vascular	149	149	89	89	27	27	
89	Vascular	149	149	89	89	28	28	
401	Vascular	149	149	89	89	29	29	
470	Vascular	149	149	89	89	30	30	
401	Vascular	149	149	89	89	31	31	
470	Vascular	149	149	89	89	32	32	
479	Vascular	149	149	89	89	33	33	
479	Vascular	149	149	89	89	34	34	
479	Vascular	149	149	89	89	35	35	
488	Vascular	149	149	89	89	36	36	
497	Vascular	149	149	89	89	37	37	
488	Vascular	149	149	89	89	38	38	
497	Vascular	149	149	89	89	39	39	
497	Vascular	149	149	89	89	40	40	
497	Vascular	149	149	89	89	41	41	
506	Vascular	149	149	89	89	42	42	
515	Vascular	149	149	89	89	43	43	
506	Vascular	149	149	89	89	44	44	
515	Vascular	149	149	89	89	45	45	
515	Vascular	149	149	89	89	46	46	
515	Vascular	149	149	89	89	47	47	
524	Vascular	149	149	89	89	48	48	
524	Vascular	149	149	89	89	49	49	
524	Vascular	149	149	89	89	50	50	
533	Vascular	149	149	89	89	51	51	
533	Vascular	149	149	89	89	52	52	
533	Vascular	149	149	89	89	53	53	
533	Vascular	149	149	89	89	54	54	
542	Vascular	149	149	89	89	56	56	
551	Vascular	149	149	89	89	57	57	
551	Vascular	149	149	89	89	58	58	
560	InactiveNeovascular	149	149	89	89	59	59	
569	Vascular	149	149	89	89	60	60	
578	Vascular	149	149	89	89	62	62	
569	Vascular	149	149	89	89	63	63	
578	Vascular	149	149	89	89	64	64	
587	Vascular	149	149	89	89	65	65	
587	Vascular	149	149	89	89	66	66	
587	Vascular	149	149	89	89	68	68	
596	Vascular	149	149	89	89	69	69	
596	Vascular	149	149	89	89	70	70	
596	Vascular	149	149	89	89	71	71	
596	Vascular	149	149	89	89	72	72	
605	Vascular	149	149	89	89	74	74	
614	Vascular	149	149	89	89	75	75	
614	Vascular	149	149	89	89	76	76	
614	Vascular	149	149	89	89	77	77	
623	Vascular	149	149	89	89	78	78	
623	Vascular	149	149	89	89	79	79	
623	Vascular	149	149	89	89	80	80	
623	Vascular	149	149	89	89	81	81	
632	Vascular	149	149	89	89	82	82	
632	Vascular	149	149	89	89	83	83	
641	Vascular	149	149	89	89	84	84	
641	Vascular	149	149	89	89	85	85	
641	Vascular	149	149	89	89	86	86	
650	Vascular	149	149	89	89	87	87	
650	Vascular	149	149	89	89	88	88	
930	Vascular	149	149	89	89	89	89	
1031	Vascular	149	149	89	89	90	90	
1031	Vascular	149	149	89	89	91	91	
1031	Vascular	149	149	89	89	92	92	
1040	Vascular	149	149	89	89	93	93	
1040	Vascular	149	149	89	89	95	95	
1049	Vascular	149	149	89	89	96	96	
1049	Vascular	149	149	89	89	97	97	
1049	Vascular	149	149	89	89	98	98	
1058	Vascular	149	149	89	89	99	99	
1058	Vascular	149	149	89	89	100	100	
1067	Vascular	149	149	89	89	101	101	
1067	Vascular	149	149	89	89	103	103	
1067	Vascular	149	149	89	89	104	104	
1076	Vascular	149	149	89	89	105	105	
1076	Vascular	149	149	89	89	106	106	
1076	Vascular	149	149	89	89	107	107	
1085	Vascular	149	149	89	89	108	108	
1085	Vascular	149	149	89	89	110	110	
1094	Vascular	149	149	89	89	111	111	
1094	Vascular	149	149	89	89	112	112	
1094	Vascular	149	149	89	89	113	113	
1103	Vascular	149	149	89	89	114	114	
1112	Vascular	149	149	89	89	115	115	
1103	Vascular	149	149	89	89	116	116	
1112	Vascular	149	149	89	89	117	117	
1112	Vascular	149	149	89	89	118	118	
1112	Vascular	149	149	89	89	119	119	
1130	Vascular	149	149	89	89	120	120	
1130	Vascular	149	149	89	89	121	121	
1139	Vascular	149	149	89	89	122	122	
1139	Vascular	149	149	89	89	123	123	
1139	Vascular	149	149	89	89	124	124	
1139	Vascular	149	149	89	89	125	125	
1148	Vascular	149	149	89	89	126	126	
1148	Vascular	149	149	89	89	128	128	
1157	Vascular	149	149	89	89	129	129	
1157	Vascular	149	149	89	89	130	130	
1157	Vascular	149	149	89	89	131	131	
1166	Vascular	149	149	89	89	132	132	
1166	Vascular	149	149	89	89	133	133	
1166	Vascular	149	149	89	89	134	134	
1175	Vascular	149	149	89	89	135	135	
1175	Vascular	149	149	89	89	137	137	
1175	Vascular	149	149	89	89	138	138	
1184	Vascular	149	149	89	89	139	139	
1193	Vascular	149	149	89	89	140	140	
1193	Vascular	149	149	89	89	141	141	
1193	Vascular	149	149	89	89	143	143	
1202	Vascular	149	149	89	89	144	144	
1202	Vascular	149	149	89	89	145	145	
1202	Vascular	149	149	89	89	146	146	
1211	Vascular	149	149	89	89	147	147	
1523	Vascular	149	149	89	89	148	148	
1523	Vascular	149	149	89	89	149	149	
1592	Vascular	149	149	89	89	150	150	
1592	Vascular	149	149	89	89	151	151	
1592	Vascular	149	149	89	89	152	152	
1601	Vascular	149	149	89	89	153	153	
1601	Vascular	149	149	89	89	154	154	
1601	Vascular	149	149	89	89	155	155	
1610	Vascular	149	149	89	89	156	156	
1610	Vascular	149	149	89	89	157	157	
1610	Vascular	149	149	89	89	158	158	
1619	Vascular	149	149	89	89	159	159	
1619	Vascular	149	149	89	89	160	160	
1619	Vascular	149	149	89	89	161	161	
1628	Vascular	149	149	89	89	162	162	
1628	Vascular	149	149	89	89	163	163	
1628	Vascular	149	149	89	89	164	164	
1637	Vascular	149	149	89	89	165	165	
1637	Vascular	149	149	89	89	166	166	
1637	Vascular	149	149	89	89	167	167	
1646	Vascular	149	149	89	89	168	168	
1646	Vascular	149	149	89	89	169	169	
1646	Vascular	149	149	89	89	170	170	
1655	Vascular	149	149	89	89	171	171	
1655	Vascular	149	149	89	89	172	172	
1655	Vascular	149	149	89	89	173	173	
1664	Vascular	149	149	89	89	174	174	
1664	Vascular	149	149	89	89	175	175	
1664	Vascular	149	149	89	89	176	176	
1673	Vascular	149	149	89	89	177	177	
1673	Vascular	149	149	89	89	178	178	
1673	Vascular	149	149	89	89	179	179	
8	Vascular	149	149	90	90	0	0	
8	Vascular	149	149	90	90	1	1	
17	Vascular	149	149	90	90	2	2	
8	Vascular	149	149	90	90	3	3	
17	Vascular	149	149	90	90	4	4	
17	Vascular	149	149	90	90	6	6	
26	Vascular	149	149	90	90	8	8	
35	Vascular	149	149	90	90	9	9	
26	Vascular	149	149	90	90	10	10	
44	Vascular	149	149	90	90	11	11	
35	Vascular	149	149	90	90	12	12	
44	Vascular	149	149	90	90	13	13	
53	Vascular	149	149	90	90	15	15	
53	Vascular	149	149	90	90	16	16	
62	Vascular	149	149	90	90	18	18	
62	Vascular	149	149	90	90	19	19	
62	Vascular	149	149	90	90	20	20	
71	Vascular	149	149	90	90	21	21	
71	Vascular	149	149	90	90	22	22	
71	Vascular	149	149	90	90	23	23	
71	Vascular	149	149	90	90	24	24	
80	Vascular	149	149	90	90	25	25	
80	Vascular	149	149	90	90	26	26	
89	Vascular	149	149	90	90	27	27	
89	Vascular	149	149	90	90	28	28	
402	Vascular	149	149	90	90	29	29	
470	Vascular	149	149	90	90	30	30	
470	Vascular	149	149	90	90	31	31	
470	Vascular	149	149	90	90	32	32	
479	Vascular	149	149	90	90	33	33	
479	Vascular	149	149	90	90	34	34	
479	Vascular	149	149	90	90	35	35	
488	Vascular	149	149	90	90	36	36	
488	Vascular	149	149	90	90	37	37	
497	Vascular	149	149	90	90	38	38	
488	Vascular	149	149	90	90	39	39	
497	Vascular	149	149	90	90	40	40	
506	Vascular	149	149	90	90	41	41	
506	Vascular	149	149	90	90	42	42	
506	Vascular	149	149	90	90	43	43	
506	Vascular	149	149	90	90	44	44	
515	Vascular	149	149	90	90	46	46	
524	Vascular	149	149	90	90	47	47	
524	Vascular	149	149	90	90	48	48	
533	Vascular	149	149	90	90	50	50	
533	Vascular	149	149	90	90	51	51	
533	Vascular	149	149	90	90	53	53	
542	Vascular	149	149	90	90	54	54	
542	Vascular	149	149	90	90	55	55	
542	Vascular	149	149	90	90	56	56	
551	Vascular	149	149	90	90	57	57	
560	InactiveNeovascular	149	149	90	90	58	58	
551	Vascular	149	149	90	90	59	59	
569	Vascular	149	149	90	90	60	60	
569	Vascular	149	149	90	90	61	61	
569	Vascular	149	149	90	90	62	62	
578	Vascular	149	149	90	90	63	63	
578	Vascular	149	149	90	90	64	64	
578	Vascular	149	149	90	90	65	65	
587	Vascular	149	149	90	90	66	66	
578	Vascular	149	149	90	90	67	67	
587	Vascular	149	149	90	90	68	68	
596	Vascular	149	149	90	90	69	69	
596	Vascular	149	149	90	90	71	71	
605	Vascular	149	149	90	90	73	73	
605	Vascular	149	149	90	90	74	74	
614	Vascular	149	149	90	90	75	75	
614	Vascular	149	149	90	90	76	76	
614	Vascular	149	149	90	90	77	77	
623	Vascular	149	149	90	90	78	78	
623	Vascular	149	149	90	90	79	79	
623	Vascular	149	149	90	90	81	81	
632	Vascular	149	149	90	90	83	83	
641	Vascular	149	149	90	90	84	84	
650	Vascular	149	149	90	90	85	85	
650	Vascular	149	149	90	90	86	86	
650	Vascular	149	149	90	90	87	87	
930	Vascular	149	149	90	90	88	88	
963	Vascular	149	149	90	90	89	89	
930	Vascular	149	149	90	90	90	90	
1031	Vascular	149	149	90	90	91	91	
1040	Vascular	149	149	90	90	92	92	
1040	Vascular	149	149	90	90	93	93	
1040	Vascular	149	149	90	90	94	94	
1049	Vascular	149	149	90	90	95	95	
1049	Vascular	149	149	90	90	96	96	
1049	Vascular	149	149	90	90	97	97	
1049	Vascular	149	149	90	90	98	98	
1058	Vascular	149	149	90	90	99	99	
1058	Vascular	149	149	90	90	100	100	
1067	Vascular	149	149	90	90	101	101	
1067	Vascular	149	149	90	90	102	102	
1067	Vascular	149	149	90	90	104	104	
1076	Vascular	149	149	90	90	105	105	
1076	Vascular	149	149	90	90	106	106	
1076	Vascular	149	149	90	90	107	107	
1085	Vascular	149	149	90	90	108	108	
1085	Vascular	149	149	90	90	109	109	
1085	Vascular	149	149	90	90	110	110	
1094	Vascular	149	149	90	90	111	111	
1094	Vascular	149	149	90	90	112	112	
1094	Vascular	149	149	90	90	113	113	
1103	Vascular	149	149	90	90	114	114	
1103	Vascular	149	149	90	90	115	115	
1112	Vascular	149	149	90	90	116	116	
1112	Vascular	149	149	90	90	117	117	
1112	Vascular	149	149	90	90	118	118	
1121	InactiveNeovascular	149	149	90	90	119	119	
1121	InactiveNeovascular	149	149	90	90	120	120	
1130	Vascular	149	149	90	90	121	121	
1130	Vascular	149	149	90	90	122	122	
1139	Vascular	149	149	90	90	123	123	
1139	Vascular	149	149	90	90	124	124	
1139	Vascular	149	149	90	90	126	126	
1148	Vascular	149	149	90	90	127	127	
1148	Vascular	149	149	90	90	128	128	
1157	Vascular	149	149	90	90	129	129	
1157	Vascular	149	149	90	90	130	130	
1157	Vascular	149	149	90	90	131	131	
1166	Vascular	149	149	90	90	132	132	
1166	Vascular	149	149	90	90	133	133	
1166	Vascular	149	149	90	90	134	134	
1175	Vascular	149	149	90	90	135	135	
1175	Vascular	149	149	90	90	136	136	
1175	Vascular	149	149	90	90	137	137	
1184	Vascular	149	149	90	90	138	138	
1193	Vascular	149	149	90	90	139	139	
1193	Vascular	149	149	90	90	141	141	
1193	Vascular	149	149	90	90	142	142	
1193	Vascular	149	149	90	90	143	143	
1202	Vascular	149	149	90	90	144	144	
1202	Vascular	149	149	90	90	145	145	
1211	Vascular	149	149	90	90	147	147	
1523	Vascular	149	149	90	90	148	148	
1556	Vascular	149	149	90	90	149	149	
1211	Vascular	149	149	90	90	150	150	
1592	Vascular	149	149	90	90	151	151	
1592	Vascular	149	149	90	90	152	152	
1601	Vascular	149	149	90	90	153	153	
1601	Vascular	149	149	90	90	154	154	
1601	Vascular	149	149	90	90	155	155	
1610	Vascular	149	149	90	90	156	156	
1610	Vascular	149	149	90	90	157	157	
1610	Vascular	149	149	90	90	158	158	
1619	Vascular	149	149	90	90	159	159	
1619	Vascular	149	149	90	90	161	161	
1619	Vascular	149	149	90	90	162	162	
1628	Vascular	149	149	90	90	163	163	
1628	Vascular	149	149	90	90	164	164	
1637	Vascular	149	149	90	90	165	165	
1637	Vascular	149	149	90	90	167	167	
1646	Vascular	149	149	90	90	168	168	
1646	Vascular	149	149	90	90	169	169	
1646	Vascular	149	149	90	90	170	170	
1655	Vascular	149	149	90	90	171	171	
1655	Vascular	149	149	90	90	172	172	
1655	Vascular	149	149	90	90	173	173	
1664	Vascular	149	149	90	90	174	174	
1664	Vascular	149	149	90	90	175	175	
1664	Vascular	149	149	90	90	176	176	
1673	Vascular	149	149	90	90	178	178	
1673	Vascular	149	149	90	90	179	179	
8	Vascular	149	149	91	91	0	0	
8	Vascular	149	149	91	91	1	1	
8	Vascular	149	149	91	91	2	2	
17	Vascular	149	149	91	91	3	3	
17	Vascular	149	149	91	91	4	4	
17	Vascular	149	149	91	91	5	5	
26	Vascular	149	149	91	91	6	6	
26	Vascular	149	149	91	91	7	7	
26	Vascular	149	149	91	91	8	8	
35	Vascular	149	149	91	91	9	9	
35	Vascular	149	149	91	91	11	11	
44	Vascular	149	149	91	91	12	12	
44	Vascular	149	149	91	91	13	13	
44	Vascular	149	149	91	91	14	14	
53	Vascular	149	149	91	91	15	15	
53	Vascular	149	149	91	91	17	17	
62	Vascular	149	149	91	91	18	18	
62	Vascular	149	149	91	91	19	19	
62	Vascular	149	149	91	91	20	20	
71	Vascular	149	149	91	91	21	21	
71	Vascular	149	149	91	91	23	23	
80	Vascular	149	149	91	91	24	24	
80	Vascular	149	149	91	91	25	25	
89	Vascular	149	149	91	91	26	26	
89	Vascular	149	149	91	91	27	27	
402	Vascular	149	149	91	91	28	28	
402	Vascular	149	149	91	91	29	29	
470	Vascular	149	149	91	91	30	30	
369	Vascular	149	149	91	91	31	31	
470	Vascular	149	149	91	91	32	32	
479	Vascular	149	149	91	91	33	33	
479	Vascular	149	149	91	91	34	34	
479	Vascular	149	149	91	91	35	35	
488	Vascular	149	149	91	91	36	36	
488	Vascular	149	149	91	91	37	37	
488	Vascular	149	149	91	91	38	38	
497	Vascular	149	149	91	91	39	39	
497	Vascular	149	149	91	91	40	40	
506	Vascular	149	149	91	91	41	41	
497	Vascular	149	149	91	91	42	42	
506	Vascular	149	149	91	91	43	43	
506	Vascular	149	149	91	91	44	44	
515	Vascular	149	149	91	91	45	45	
515	Vascular	149	149	91	91	46	46	
524	Vascular	149	149	91	91	47	47	
524	Vascular	149	149	91	91	48	48	
515	Vascular	149	149	91	91	49	49	
524	Vascular	149	149	91	91	50	50	
533	Vascular	149	149	91	91	51	51	
533	Vascular	149	149	91	91	52	52	
533	Vascular	149	149	91	91	53	53	
542	Vascular	149	149	91	91	54	54	
542	Vascular	149	149	91	91	55	55	
551	Vascular	149	149	91	91	56	56	
542	Vascular	149	149	91	91	57	57	
551	Vascular	149	149	91	91	58	58	
560	InactiveNeovascular	149	149	91	91	59	59	
569	Vascular	149	149	91	91	60	60	
569	Vascular	149	149	91	91	61	61	
569	Vascular	149	149	91	91	62	62	
569	Vascular	149	149	91	91	63	63	
578	Vascular	149	149	91	91	64	64	
578	Vascular	149	149	91	91	65	65	
578	Vascular	149	149	91	91	66	66	
587	Vascular	149	149	91	91	67	67	
587	Vascular	149	149	91	91	68	68	
596	Vascular	149	149	91	91	69	69	
596	Vascular	149	149	91	91	70	70	
596	Vascular	149	149	91	91	71	71	
605	Vascular	149	149	91	91	72	72	
605	Vascular	149	149	91	91	73	73	
605	Vascular	149	149	91	91	74	74	
614	Vascular	149	149	91	91	75	75	
614	Vascular	149	149	91	91	77	77	
623	Vascular	149	149	91	91	78	78	
623	Vascular	149	149	91	91	79	79	
632	Vascular	149	149	91	91	80	80	
632	Vascular	149	149	91	91	81	81	
632	Vascular	149	149	91	91	82	82	
641	Vascular	149	149	91	91	83	83	
632	Vascular	149	149	91	91	84	84	
641	Vascular	149	149	91	91	85	85	
650	Vascular	149	149	91	91	86	86	
650	Vascular	149	149	91	91	87	87	
650	Vascular	149	149	91	91	88	88	
995	Vascular	149	149	91	91	89	89	
1031	Vascular	149	149	91	91	90	90	
1031	Vascular	149	149	91	91	91	91	
1031	Vascular	149	149	91	91	92	92	
1040	Vascular	149	149	91	91	93	93	
1040	Vascular	149	149	91	91	95	95	
1049	Vascular	149	149	91	91	96	96	
1049	Vascular	149	149	91	91	97	97	
1049	Vascular	149	149	91	91	98	98	
1058	Vascular	149	149	91	91	99	99	
1058	Vascular	149	149	91	91	100	100	
1058	Vascular	149	149	91	91	101	101	
1058	Vascular	149	149	91	91	102	102	
1067	Vascular	149	149	91	91	103	103	
1067	Vascular	149	149	91	91	104	104	
1076	Vascular	149	149	91	91	105	105	
1076	Vascular	149	149	91	91	106	106	
1076	Vascular	149	149	91	91	107	107	
1085	Vascular	149	149	91	91	108	108	
1085	Vascular	149	149	91	91	109	109	
1085	Vascular	149	149	91	91	110	110	
1094	Vascular	149	149	91	91	111	111	
1094	Vascular	149	149	91	91	112	112	
1094	Vascular	149	149	91	91	113	113	
1094	Vascular	149	149	91	91	114	114	
1103	Vascular	149	149	91	91	115	115	
1103	Vascular	149	149	91	91	116	116	
1112	Vascular	149	149	91	91	117	117	
1112	Vascular	149	149	91	91	118	118	
1121	InactiveNeovascular	149	149	91	91	119	119	
1130	Vascular	149	149	91	91	120	120	
1139	Vascular	149	149	91	91	122	122	
1130	Vascular	149	149	91	91	123	123	
1139	Vascular	149	149	91	91	124	124	
1139	Vascular	149	149	91	91	125	125	
1148	Vascular	149	149	91	91	126	126	
1148	Vascular	149	149	91	91	127	127	
1148	Vascular	149	149	91	91	128	128	
1157	Vascular	149	149	91	91	129	129	
